1660.00	78860.00	267.81	0.0030425	94.09	98.80	8.19	21.00
1670.00	78760.00	267.73	0.0030258	94.00	98.85	8.06	21.00
1680.00	78660.00	267.70	0.0030145	94.00	98.56	7.92	21.00
1690.00	78560.00	267.65	0.0030055	94.00	98.61	7.79	21.00
1700.00	78460.00	267.56	0.0029933	94.00	98.79	7.68	21.00
1710.00	78360.00	267.50	0.0029811	94.00	98.79	7.58	21.01
1720.00	78260.00	267.49	0.0029802	94.00	98.71	7.47	21.03
1730.00	78160.00	267.40	0.0029711	94.00	99.06	7.38	21.08
1740.00	78060.00	267.40	0.0029711	94.91	98.93	7.29	21.15
1750.00	77960.00	267.32	0.0029793	95.00	99.77	7.21	21.25
1760.00	77860.00	267.23	0.0029745	95.00	100.22	7.15	21.37
1770.00	77760.00	267.15	0.0029662	95.00	100.53	7.10	21.51
1780.00	77663.33	267.10	0.0029612	95.33	100.67	7.05	21.66
1790.00	77570.00	267.08	0.0029594	96.00	100.64	7.01	21.83
1800.00	77470.00	267.00	0.0029504	96.00	100.92	6.97	22.01
1810.00	77370.00	267.00	0.0029413	96.00	100.48	6.94	22.19
1820.00	77270.00	266.91	0.0029323	96.00	100.83	6.92	22.34
1830.00	77170.00	266.90	0.0029232	95.18	100.47	6.90	22.46
1840.00	77070.00	266.83	0.0029148	95.00	100.63	6.89	22.54
1850.00	76970.00	266.75	0.0029016	95.00	100.77	6.87	22.56
1860.00	76870.00	266.70	0.0028880	95.00	100.60	6.86	22.54
1870.00	76772.50	266.68	0.0028792	95.00	100.38	6.85	22.47
1880.00	76680.00	266.59	0.0028699	95.00	100.67	6.84	22.38
1890.00	76580.00	266.50	0.0028518	95.00	100.70	6.83	22.27
1900.00	76480.00	266.50	0.0028428	95.00	100.25	6.82	22.16
1910.00	76388.18	266.42	0.0028338	95.00	100.52	6.81	22.07
1920.00	76282.73	266.40	0.0028320	95.00	100.48	6.80	21.98
1930.00	76185.83	266.40	0.0028378	95.00	100.55	6.79	21.89
1940.00	76090.00	266.35	0.0028374	95.00	100.81	6.78	21.79
1950.00	75993.33	266.30	0.0028320	95.00	100.97	6.77	21.66
1960.00	75898.18	266.28	0.0028283	95.00	100.87	6.76	21.51
1970.00	75790.83	266.19	0.0028104	95.00	100.88	6.75	21.32
1980.00	75699.17	266.11	0.0027938	95.00	100.89	6.73	21.11
1990.00	75607.50	266.03	0.0027847	95.00	101.17	6.72	20.87
2000.00	75510.00	265.94	0.0027706	95.00	101.26	6.70	20.61
2010.00	75410.00	265.90	0.0027578	94.55	101.03	6.69	20.31
2020.00	75310.00	265.86	0.0027488	94.00	100.88	6.66	19.96
2030.00	75212.50	265.80	0.0027425	94.25	101.08	6.64	19.62
2040.00	75120.00	265.79	0.0027415	95.00	101.01	6.61	19.28
2050.00	75020.91	265.70	0.0027316	94.91	101.30	6.58	18.93
2060.00	74930.00	265.70	0.0027226	94.00	100.85	6.55	18.66
2070.00	74830.00	265.61	0.0027045	94.00	100.84	6.52	18.48
2080.00	74737.50	265.53	0.0026952	94.00	101.11	6.49	18.41
2090.00	74640.00	265.44	0.0026864	94.00	101.43	6.46	18.45
2100.00	74545.00	265.40	0.0026778	94.00	101.30	6.44	18.61
2110.00	74450.00	265.36	0.0026692	94.00	101.17	6.42	18.88
2120.00	74352.31	265.28	0.0026606	94.00	101.48	6.41	19.26
2130.00	74260.00	265.20	0.0026529	94.00	101.74	6.41	19.68
2140.00	74160.00	265.20	0.0026529	94.00	101.61	6.41	20.22
2150.00	74067.28	265.20	0.0026529	94.00	101.48	6.43	20.86
2160.00	73970.00	265.14	0.0026529	94.58	101.87	6.46	21.49
2170.00	73874.17	265.10	0.0026488	94.58	101.95	6.49	22.10
2180.00	73780.00	265.07	0.0026376	94.00	101.63	6.54	22.71
2190.00	73681.67	264.98	0.0026214	94.00	101.67	6.59	23.28
2200.00	73590.00	264.90	0.0026132	94.00	101.96	6.66	23.75
2210.00	73490.00	264.90	0.0026032	94.00	101.44	6.74	24.17
2220.00	73398.33	264.82	0.0025949	94.00	101.73	6.82	24.41
2230.00	73313.33	264.80	0.0025933	94.00	101.70	6.90	24.55
2240.00	73220.00	264.75	0.0025878	94.00	101.84	6.99	24.60
2250.00	73120.00	264.65	0.0025743	94.00	101.98	7.09	24.57
2260.00	73023.33	264.57	0.0025568	94.00	101.94	7.18	24.48
2270.00	72930.00	264.50	0.0025419	93.83	101.81	7.28	24.38
2280.00	72830.00	264.50	0.0025336	93.00	101.34	7.37	24.27
2290.00	72738.33	264.42	0.0025170	93.00	101.29	7.46	24.17
2300.00	72652.31	264.34	0.0025075	93.00	101.49	7.55	24.10
2310.00	72560.00	264.30	0.0024996	93.00	101.38	7.63	24.06
2320.00	72462.50	264.27	0.0024938	93.00	101.24	7.72	24.02
2330.00	72370.00	264.19	0.0024938	93.08	101.85	7.81	24.01
2340.00	72270.00	264.11	0.0024938	93.92	102.47	7.89	24.00
2350.00	72183.85	264.10	0.0024869	93.31	102.14	7.97	24.00
2360.00	72090.00	264.05	0.0024788	93.50	102.12	8.04	24.00
2370.00	71993.08	264.00	0.0024739	94.00	102.23	8.12	24.00
2380.00	71900.77	263.99	0.0024723	94.00	102.11	8.19	24.00
2390.00	71808.46	263.92	0.0024570	94.00	102.04	8.25	24.00
2400.00	71717.28	263.83	0.0024467	93.27	102.28	8.32	24.00
2410.00	71625.83	263.74	0.0024382	93.00	102.57	8.38	24.01
2420.00	71530.00	263.70	0.0024250	93.00	102.25	8.44	24.02
2430.00	71433.33	263.67	0.0024142	93.00	101.96	8.50	24.05
2440.00	71341.66	263.60	0.0024142	93.00	102.43	8.56	24.11
2450.00	71250.00	263.60	0.0024142	93.00	102.30	8.61	24.21
